"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","London, Ontario","2011S0503555","Electric baseboard heaters","Percent","239","units ","0","v95638608","34.10","","F","","","0"
"2017","London, Ontario","2011S0503555","Heating stove","Percent","239","units ","0","v95638609","34.11","","F","","","0"
"2017","London, Ontario","2011S0503555","Electric heating stove","Percent","239","units ","0","v95638610","34.12","","F","","","0"
"2017","London, Ontario","2011S0503555","Natural gas heating stove","Percent","239","units ","0","v95638611","34.13","","F","","","0"
"2017","London, Ontario","2011S0503555","Oil heating stove","Percent","239","units ","0","v95638612","34.14","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood heating stove","Percent","239","units ","0","v95638613","34.15","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638614","34.16","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood pellets heating stove","Percent","239","units ","0","v95638615","34.17","","F","","","0"
"2017","London, Ontario","2011S0503555","Propane heating stove","Percent","239","units ","0","v95638616","34.18","","F","","","0"
"2017","London, Ontario","2011S0503555","Other fuel heating stove","Percent","239","units ","0","v95638617","34.19","","F","","","0"
"2017","London, Ontario","2011S0503555","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638618","34.20","","F","","","0"
"2017","London, Ontario","2011S0503555","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638619","34.21","","F","","","0"
"2017","London, Ontario","2011S0503555","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638620","34.22","","F","","","0"
"2017","London, Ontario","2011S0503555","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638621","34.23","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638622","34.24","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638623","34.25","","F","","","0"
"2017","London, Ontario","2011S0503555","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638624","34.26","","F","","","0"
"2017","London, Ontario","2011S0503555","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638625","34.27","","F","","","0"
"2017","London, Ontario","2011S0503555","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638626","34.28","","F","","","0"
"2017","London, Ontario","2011S0503555","Electric radiant heating","Percent","239","units ","0","v95638627","34.29","","F","","","0"
"2017","London, Ontario","2011S0503555","Heat pump","Percent","239","units ","0","v95638628","34.30","","F","","","0"
"2017","London, Ontario","2011S0503555","Other type of heating system","Percent","239","units ","0","v95638629","34.31","","F","","","0"
"2017","London, Ontario","2011S0503555","Other electric heating system","Percent","239","units ","0","v95638630","34.32","","F","","","0"
"2017","London, Ontario","2011S0503555","Other natural gas heating system","Percent","239","units ","0","v95638631","34.33","","F","","","0"
"2017","London, Ontario","2011S0503555","Other oil heating system","Percent","239","units ","0","v95638632","34.34","","F","","","0"
"2017","London, Ontario","2011S0503555","Other wood heating system","Percent","239","units ","0","v95638633","34.35","","F","","","0"
"2017","London, Ontario","2011S0503555","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638634","34.36","","F","","","0"
"2017","London, Ontario","2011S0503555","Other wood pellets heating system","Percent","239","units ","0","v95638635","34.37","","F","","","0"
"2017","London, Ontario","2011S0503555","Other propane heating system","Percent","239","units ","0","v95638636","34.38","","F","","","0"
"2017","London, Ontario","2011S0503555","Other fuel heating system","Percent","239","units ","0","v95638637","34.39","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","All primary heating systems","Percent","239","units ","0","v107791509","35.40","97","","","","0"
"2017","Windsor, Ontario","2011S0503559","Electricity","Percent","239","units ","0","v107791510","35.41","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Natural gas","Percent","239","units ","0","v107791511","35.42","78","","","","0"
"2017","Windsor, Ontario","2011S0503559","Oil","Percent","239","units ","0","v107791512","35.43","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood or wood pellets","Percent","239","units ","0","v107791513","35.44","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood (excluding wood pellets)","Percent","239","units ","0","v107791514","35.45","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood pellets","Percent","239","units ","0","v107791515","35.46","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Propane","Percent","239","units ","0","v107791516","35.47","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other fuel","Percent","239","units ","0","v107791517","35.48","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Forced air furnace","Percent","239","units ","0","v95638638","35.1","83","","","","0"
"2017","Windsor, Ontario","2011S0503559","Electric forced air furnace","Percent","239","units ","0","v95638639","35.2","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Natural gas forced air furnace","Percent","239","units ","0","v95638640","35.3","91","","","","0"
"2017","Windsor, Ontario","2011S0503559","Oil forced air furnace","Percent","239","units ","0","v95638641","35.4","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638642","35.5","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638643","35.6","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood pellets forced air furnace","Percent","239","units ","0","v95638644","35.7","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Propane forced air furnace","Percent","239","units ","0","v95638645","35.8","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other fuel forced air furnace","Percent","239","units ","0","v95638646","35.9","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Electric baseboard heaters","Percent","239","units ","0","v95638647","35.10","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Heating stove","Percent","239","units ","0","v95638648","35.11","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Electric heating stove","Percent","239","units ","0","v95638649","35.12","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Natural gas heating stove","Percent","239","units ","0","v95638650","35.13","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Oil heating stove","Percent","239","units ","0","v95638651","35.14","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood heating stove","Percent","239","units ","0","v95638652","35.15","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638653","35.16","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood pellets heating stove","Percent","239","units ","0","v95638654","35.17","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Propane heating stove","Percent","239","units ","0","v95638655","35.18","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other fuel heating stove","Percent","239","units ","0","v95638656","35.19","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638657","35.20","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638658","35.21","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638659","35.22","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638660","35.23","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638661","35.24","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638662","35.25","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638663","35.26","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638664","35.27","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638665","35.28","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Electric radiant heating","Percent","239","units ","0","v95638666","35.29","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Heat pump","Percent","239","units ","0","v95638667","35.30","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other type of heating system","Percent","239","units ","0","v95638668","35.31","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other electric heating system","Percent","239","units ","0","v95638669","35.32","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other natural gas heating system","Percent","239","units ","0","v95638670","35.33","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other oil heating system","Percent","239","units ","0","v95638671","35.34","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other wood heating system","Percent","239","units ","0","v95638672","35.35","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638673","35.36","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other wood pellets heating system","Percent","239","units ","0","v95638674","35.37","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other propane heating system","Percent","239","units ","0","v95638675","35.38","","F","","","0"
"2017","Windsor, Ontario","2011S0503559","Other fuel heating system","Percent","239","units ","0","v95638676","35.39","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","All primary heating systems","Percent","239","units ","0","v107791518","36.40","100","","","","0"
"2017","Barrie, Ontario","2011S0503568","Electricity","Percent","239","units ","0","v107791519","36.41","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Natural gas","Percent","239","units ","0","v107791520","36.42","73","","","","0"
"2017","Barrie, Ontario","2011S0503568","Oil","Percent","239","units ","0","v107791521","36.43","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood or wood pellets","Percent","239","units ","0","v107791522","36.44","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood (excluding wood pellets)","Percent","239","units ","0","v107791523","36.45","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood pellets","Percent","239","units ","0","v107791524","36.46","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Propane","Percent","239","units ","0","v107791525","36.47","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other fuel","Percent","239","units ","0","v107791526","36.48","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Forced air furnace","Percent","239","units ","0","v95638677","36.1","81","","","","0"
"2017","Barrie, Ontario","2011S0503568","Electric forced air furnace","Percent","239","units ","0","v95638678","36.2","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Natural gas forced air furnace","Percent","239","units ","0","v95638679","36.3","89","","","","0"
"2017","Barrie, Ontario","2011S0503568","Oil forced air furnace","Percent","239","units ","0","v95638680","36.4","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638681","36.5","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638682","36.6","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood pellets forced air furnace","Percent","239","units ","0","v95638683","36.7","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Propane forced air furnace","Percent","239","units ","0","v95638684","36.8","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other fuel forced air furnace","Percent","239","units ","0","v95638685","36.9","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Electric baseboard heaters","Percent","239","units ","0","v95638686","36.10","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Heating stove","Percent","239","units ","0","v95638687","36.11","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Electric heating stove","Percent","239","units ","0","v95638688","36.12","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Natural gas heating stove","Percent","239","units ","0","v95638689","36.13","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Oil heating stove","Percent","239","units ","0","v95638690","36.14","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood heating stove","Percent","239","units ","0","v95638691","36.15","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638692","36.16","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood pellets heating stove","Percent","239","units ","0","v95638693","36.17","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Propane heating stove","Percent","239","units ","0","v95638694","36.18","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other fuel heating stove","Percent","239","units ","0","v95638695","36.19","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638696","36.20","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638697","36.21","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638698","36.22","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638699","36.23","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638700","36.24","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638701","36.25","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638702","36.26","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638703","36.27","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638704","36.28","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Electric radiant heating","Percent","239","units ","0","v95638705","36.29","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Heat pump","Percent","239","units ","0","v95638706","36.30","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other type of heating system","Percent","239","units ","0","v95638707","36.31","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other electric heating system","Percent","239","units ","0","v95638708","36.32","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other natural gas heating system","Percent","239","units ","0","v95638709","36.33","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other oil heating system","Percent","239","units ","0","v95638710","36.34","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other wood heating system","Percent","239","units ","0","v95638711","36.35","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638712","36.36","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other wood pellets heating system","Percent","239","units ","0","v95638713","36.37","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other propane heating system","Percent","239","units ","0","v95638714","36.38","","F","","","0"
"2017","Barrie, Ontario","2011S0503568","Other fuel heating system","Percent","239","units ","0","v95638715","36.39","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","All primary heating systems","Percent","239","units ","0","v107791527","37.40","100","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electricity","Percent","239","units ","0","v107791528","37.41","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Natural gas","Percent","239","units ","0","v107791529","37.42","83","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Oil","Percent","239","units ","0","v107791530","37.43","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood or wood pellets","Percent","239","units ","0","v107791531","37.44","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood (excluding wood pellets)","Percent","239","units ","0","v107791532","37.45","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood pellets","Percent","239","units ","0","v107791533","37.46","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Propane","Percent","239","units ","0","v107791534","37.47","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other fuel","Percent","239","units ","0","v107791535","37.48","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Forced air furnace","Percent","239","units ","0","v95638716","37.1","74","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electric forced air furnace","Percent","239","units ","0","v95638717","37.2","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Natural gas forced air furnace","Percent","239","units ","0","v95638718","37.3","94","","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Oil forced air furnace","Percent","239","units ","0","v95638719","37.4","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638720","37.5","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638721","37.6","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood pellets forced air furnace","Percent","239","units ","0","v95638722","37.7","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Propane forced air furnace","Percent","239","units ","0","v95638723","37.8","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other fuel forced air furnace","Percent","239","units ","0","v95638724","37.9","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electric baseboard heaters","Percent","239","units ","0","v95638725","37.10","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Heating stove","Percent","239","units ","0","v95638726","37.11","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electric heating stove","Percent","239","units ","0","v95638727","37.12","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Natural gas heating stove","Percent","239","units ","0","v95638728","37.13","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Oil heating stove","Percent","239","units ","0","v95638729","37.14","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood heating stove","Percent","239","units ","0","v95638730","37.15","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638731","37.16","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood pellets heating stove","Percent","239","units ","0","v95638732","37.17","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Propane heating stove","Percent","239","units ","0","v95638733","37.18","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other fuel heating stove","Percent","239","units ","0","v95638734","37.19","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638735","37.20","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638736","37.21","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638737","37.22","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638738","37.23","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638739","37.24","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638740","37.25","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638741","37.26","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638742","37.27","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638743","37.28","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Electric radiant heating","Percent","239","units ","0","v95638744","37.29","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Heat pump","Percent","239","units ","0","v95638745","37.30","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other type of heating system","Percent","239","units ","0","v95638746","37.31","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other electric heating system","Percent","239","units ","0","v95638747","37.32","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other natural gas heating system","Percent","239","units ","0","v95638748","37.33","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other oil heating system","Percent","239","units ","0","v95638749","37.34","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other wood heating system","Percent","239","units ","0","v95638750","37.35","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638751","37.36","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other wood pellets heating system","Percent","239","units ","0","v95638752","37.37","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other propane heating system","Percent","239","units ","0","v95638753","37.38","","F","","","0"
"2017","Greater Sudbury, Ontario","2011S0503580","Other fuel heating system","Percent","239","units ","0","v95638754","37.39","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","All primary heating systems","Percent","239","units ","0","v107791536","38.40","100","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electricity","Percent","239","units ","0","v107791537","38.41","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Natural gas","Percent","239","units ","0","v107791538","38.42","70","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Oil","Percent","239","units ","0","v107791539","38.43","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood or wood pellets","Percent","239","units ","0","v107791540","38.44","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood (excluding wood pellets)","Percent","239","units ","0","v107791541","38.45","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood pellets","Percent","239","units ","0","v107791542","38.46","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Propane","Percent","239","units ","0","v107791543","38.47","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other fuel","Percent","239","units ","0","v107791544","38.48","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Forced air furnace","Percent","239","units ","0","v95638755","38.1","77","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electric forced air furnace","Percent","239","units ","0","v95638756","38.2","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Natural gas forced air furnace","Percent","239","units ","0","v95638757","38.3","87","","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Oil forced air furnace","Percent","239","units ","0","v95638758","38.4","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood or wood pellets forced air furnace","Percent","239","units ","0","v95638759","38.5","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood (excluding wood pellets) forced air furnace","Percent","239","units ","0","v95638760","38.6","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood pellets forced air furnace","Percent","239","units ","0","v95638761","38.7","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Propane forced air furnace","Percent","239","units ","0","v95638762","38.8","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other fuel forced air furnace","Percent","239","units ","0","v95638763","38.9","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electric baseboard heaters","Percent","239","units ","0","v95638764","38.10","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Heating stove","Percent","239","units ","0","v95638765","38.11","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electric heating stove","Percent","239","units ","0","v95638766","38.12","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Natural gas heating stove","Percent","239","units ","0","v95638767","38.13","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Oil heating stove","Percent","239","units ","0","v95638768","38.14","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood heating stove","Percent","239","units ","0","v95638769","38.15","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood (excluding wood pellets) heating stove","Percent","239","units ","0","v95638770","38.16","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood pellets heating stove","Percent","239","units ","0","v95638771","38.17","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Propane heating stove","Percent","239","units ","0","v95638772","38.18","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other fuel heating stove","Percent","239","units ","0","v95638773","38.19","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Boiler with hot water or steam radiators","Percent","239","units ","0","v95638774","38.20","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electric boiler with hot water or steam radiators","Percent","239","units ","0","v95638775","38.21","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Natural gas boiler with hot water or steam radiators","Percent","239","units ","0","v95638776","38.22","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Oil boiler with hot water or steam radiators","Percent","239","units ","0","v95638777","38.23","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood boiler with hot water or steam radiators","Percent","239","units ","0","v95638778","38.24","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood (excluding wood pellets) boiler with hot water or steam radiators","Percent","239","units ","0","v95638779","38.25","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Wood pellets boiler with hot water or steam radiators","Percent","239","units ","0","v95638780","38.26","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Propane boiler with hot water or steam radiators","Percent","239","units ","0","v95638781","38.27","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other fuel boiler with hot water or steam radiators","Percent","239","units ","0","v95638782","38.28","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Electric radiant heating","Percent","239","units ","0","v95638783","38.29","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Heat pump","Percent","239","units ","0","v95638784","38.30","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other type of heating system","Percent","239","units ","0","v95638785","38.31","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other electric heating system","Percent","239","units ","0","v95638786","38.32","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other natural gas heating system","Percent","239","units ","0","v95638787","38.33","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other oil heating system","Percent","239","units ","0","v95638788","38.34","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other wood heating system","Percent","239","units ","0","v95638789","38.35","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other wood (excluding wood pellets) heating system","Percent","239","units ","0","v95638790","38.36","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other wood pellets heating system","Percent","239","units ","0","v95638791","38.37","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other propane heating system","Percent","239","units ","0","v95638792","38.38","","F","","","0"
"2017","Thunder Bay, Ontario","2011S0503595","Other fuel heating system","Percent","239","units ","0","v95638793","38.39","","F","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","All primary heating systems","Percent","239","units ","0","v107791545","39.40","99","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Electricity","Percent","239","units ","0","v107791546","39.41","34","","","","0"
"2017","Winnipeg, Manitoba","2011S0503602","Natural gas","Percent","239","units ","0","v107791547","39.42","63","","","","0"
